0.456914 2.1886 0.0421875 0.463828 0.688993 0.72402 0.704783 1 -0.514028 -0.599699 -0.571142 -0.624687 -0.541443 -0.734033 -0.704783 15.75 48.75 142 208.484 405.31 2604.94
0.460421 2.17193 0.391313 0.533141 0.426174 0.719121 0.753233 1 -0.517973 -0.589914 -0.588316 -0.701422 -0.686027 -0.757122 -0.753233 15.75 69.9375 149.889 189.859 300.96 2476.15
0.463928 2.15551 0.0665625 0.666141 0.726493 0.714395 0.733833 1 -0.289955 -0.608905 -0.650788 -0.757507 -0.668056 -0.779951 -0.733833 20.75 57.75 110.639 157.484 336.56 2354.24
0.467435 2.13934 0.122313 0.278828 0.732701 0.729371 0.769918 1 -0.525864 -0.555079 -0.675184 -0.675589 -0.689466 -0.80258 -0.769918 15.75 77.75 132.556 235.234 364.75 2239.85
0.470942 2.1234 0.125563 0.664578 0.721674 0.767863 0.760848 1 -0.176603 -0.662262 -0.726035 -0.680658 -0.692285 -0.825058 -0.760848 18.75 60.4375 105.75 228.234 329.64 2132.92
0.474449 2.10771 0.100063 0.680578 0.678021 0.750098 0.782868 1 -0.355837 -0.652367 -0.60624 -0.700553 -0.661856 -0.847426 -0.782868 12 60 139.889 222.859 362.59 2033.05
0.477956 2.09224 0.369313 0.675047 0.733118 0.750309 0.793018 1 -0.5377 -0.552637 -0.750125 -0.776678 -0.736052 -0.869722 -0.793018 15.75 74.4375 102.306 166 287.36 1939.74
0.481463 2.077 0.0655625 0.316297 0.746382 0.786543 0.767403 1 -0.300914 -0.73724 -0.675385 -0.725956 -0.727009 -0.891976 -0.767403 17.75 45.9375 125.639 216.984 328.96 1852.47
0.48497 2.06198 0.0775625 0.682641 0.752924 0.763754 0.808538 1 -0.545591 -0.651678 -0.458027 -0.757766 -0.749279 -0.914212 -0.808538 15.75 39.4375 146.556 176 290.19 1770.72
0.488477 2.04718 0.409063 0.698328 0.751313 0.789512 0.797968 1 -0.366358 -0.671656 -0.705578 -0.683104 -0.786448 -0.936452 -0.797968 18 60 126.556 236.359 274.16 1694.02
0.491984 2.03259 0.390313 0.696266 0.754576 0.77609 0.809293 1 -0.553482 -0.584231 -0.758475 -0.745663 -0.715837 -0.958716 -0.809293 15.75 69.75 114.75 192.937 319.19 1621.94
